nan,1,10,50,100,500,1000,2000,3000,4000,5000,6000,7000
1,0.937022294888682,0.957093788980188,0.967188569602903,0.970768338718875,0.97764583269601,0.980084701003781,0.982257485652887,0.983416865547867,0.98419321671157,0.984770283105397,0.985226106773846,0.985600839994
1681,0.943120315754936,0.961248322233317,0.970365642931622,0.973598789274869,0.979810347557683,0.98201306451944,0.983975462237097,0.985022581407761,0.985723759848238,0.986244949914012,0.986656636975123,0.986995085434
3362,0.949073701904972,0.965304317001376,0.97346736146747,0.976362106342488,0.981923523796606,0.983895690521902,0.985652691329427,0.986590212409828,0.987218001096623,0.987684640126113,0.988053237425382,0.988356261736
5042,0.954875370190485,0.969256947591601,0.976490034885002,0.979055002215525,0.983982847223323,0.985730339123,0.987287177416384,0.988117893436872,0.988674162656311,0.98908764084436,0.989414246494102,0.989682749416
6723,0.960532227359434,0.9731109195166,0.979437261604954,0.981680682722398,0.985990769413341,0.987519194428213,0.988880866314736,0.989607443156783,0.990093978052968,0.990455622307705,0.990741284430177,0.990976127626
8403,0.966037543064206,0.976861647443921,0.982305535111298,0.984236023912476,0.987944901405103,0.989260128114751,0.99043186190444,0.991057089350977,0.991475758035676,0.991786956935585,0.992032772366341,0.992234857546
10083,0.971394726565572,0.98051145407589,0.98509663163139,0.986722608224432,0.989846453328217,0.99095421828553,0.991941124666001,0.992467729737616,0.992820358295288,0.993082469179704,0.993289510078556,0.993459718666
11764,0.976606834376098,0.984062421790276,0.98781214361051,0.989141854365724,0.991696510103023,0.992602431494692,0.993409515701265,0.993840169150075,0.994128545986333,0.994342898187687,0.99451221459184,0.994651409824
13444,0.981667665296724,0.987510325759342,0.990448840219414,0.991490883994722,0.993492870591181,0.99420280675091,0.994835287965574,0.995172774703864,0.995398764668966,0.995566744341438,0.995699431171498,0.995808513184
15124,0.986580364013944,0.990857308433055,0.993008359842065,0.993771156745597,0.995236651010692,0.99575633849137,0.99621932740174,0.996466374450099,0.996631803628502,0.996754768111429,0.996851897527206,0.996931747744
16805,0.991347722466047,0.994105271936829,0.995492157080353,0.995983968521308,0.996928842370285,0.99726390960448,0.997562420573915,0.997721703555106,0.997828363613936,0.997907644664049,0.9979702686177,0.99802175185
18485,0.995964068602526,0.997250351947639,0.997897276791817,0.998126686589226,0.998567431354841,0.998723726430379,0.998862969512829,0.998937268468491,0.998987020996493,0.999024002343672,0.999053213840851,0.99907722865
20166,1.00043489807354,1.00029629260835,1.00022658221421,1.00020186180419,1.00015436866553,1.00013752684624,1.00012252249103,1.00011451629134,1.0001091551302,1.00010517014754,1.00010202241716,1.000099434664
21846,1.00475489162928,1.00323946995626,1.00247730201448,1.00220702518915,1.00168776621513,1.00150362875758,1.00133958093269,1.00125204637188,1.00119343093578,1.00114986173679,1.00111544650776,1.001087153704
23526,1.00892675298161,1.00608172600881,1.00465084482851,1.00414343169599,1.00316858369608,1.00282288715316,1.0025149065462,1.00235057064486,1.00224052701826,1.00215873094229,1.0020941203744,1.002041003944
25207,1.01295283309421,1.00882466245891,1.00674843551007,1.00601217254537,1.00459765559156,1.00409604547297,1.00364916166131,1.00341070816025,1.00325103344635,1.00313234629079,1.00303859552792,1.002961522906
26887,1.0168283418658,1.01146501584856,1.0087675784129,1.00781102436925,1.00597328163755,1.00532158895399,1.00474099677758,1.00443119760038,1.00422374795185,1.00406954940592,1.00394774826201,1.003847615386
28568,1.0205578929973,1.01400592945561,1.01071067727857,1.00954212865789,1.00729709948413,1.00650097657655,1.00579171169871,1.00541325383363,1.00515982852822,1.00497145600566,1.00482266090135,1.004700336256
30248,1.02413704918815,1.01644438018235,1.01257542027021,1.01120342579881,1.00856753409517,1.00763280514301,1.00680005631772,1.00635570844091,1.00605816145674,1.00583699303042,1.00566229250288,1.005518670976
31928,1.0275680731756,1.01878190961374,1.01436298627561,1.01279596606161,1.00978538863756,1.00871779019371,1.00776666810859,1.00725915724063,1.00691931466217,1.00666670767142,1.00646717388046,1.006303136896
33609,1.03085287494868,1.02101981901017,1.01607437040044,1.01432063598467,1.01095134106892,1.00975653572022,1.00869208516663,1.00812410316642,1.00774376753292,1.0074610618158,1.00723775309701,1.007054170714
35289,1.03398754635539,1.02315544577866,1.01770753649465,1.01577562156451,1.01206400417636,1.01074780585636,1.00957520646025,1.0089495171333,1.00853053916137,1.00821911036644,1.00797311334203,1.007770878874
36969,1.03697408555868,1.0251901512518,1.0192635256026,1.01716185026622,1.01312408721515,1.01169223247674,1.01041659492572,1.00973592529262,1.00928013106672,1.00894133653331,1.0086737233631,1.008453718234
38650,1.03981413797335,1.02712505643762,1.0207431949866,1.0184800858237,1.0141321742313,1.0125903359072,1.01121671412068,1.01048376091096,1.00999295623186,1.00962813822233,1.00933996915686,1.009103065
40330,1.0425043245959,1.02895785924785,1.02214478418337,1.01972875984246,1.01508706583513,1.01344104761302,1.0119746120889,1.01119213423743,1.01066816656023,1.01027869829883,1.00997105804538,1.0097181466
42011,1.04504784802948,1.03069074159061,1.02346996175147,1.02090935883919,1.01598989880237,1.01424538034623,1.01269119108988,1.01186188857361,1.01130656587364,1.0108937912391,1.01056774132495,1.010299695274
43691,1.04744168207129,1.03232164173794,1.02471715103705,1.02202047817499,1.01683959897125,1.01500237713749,1.01336559856084,1.01249222706723,1.01190739462503,1.01147268522523,1.01112930908091,1.010847019114
45371,1.0496873839097,1.03385162058992,1.02588716333638,1.02306284063267,1.01763671907148,1.01571253041299,1.01399827320367,1.0130835597533,1.01247104365333,1.01201575682761,1.01165612661292,1.011360474154
47052,1.05178615798485,1.03528149872206,1.02698062616365,1.02403700526382,1.01838168662351,1.01637622105015,1.01458955434156,1.01363620378203,1.01299781526113,1.01252329731251,1.01214847646971,1.011840335776
48732,1.05373550724252,1.03660957491114,1.02799623855179,1.02494181303854,1.01907361528879,1.01699265941108,1.01513873848713,1.01414950163524,1.01348708271245,1.01299470282452,1.01260577286916,1.012286033056
50413,1.05553775233659,1.03783743020022,1.02893520956317,1.02577834110895,1.01971332879191,1.017562579351,1.01564647943104,1.01462406438182,1.01393942846852,1.01343053456066,1.01302856021176,1.012698096586
52093,1.05719074901352,1.03896360372639,1.02979642204012,1.02654559420071,1.02030006602224,1.01808530279737,1.01611217307936,1.01505932740218,1.01435431434286,1.0138302739823,1.01341633547866,1.013076036106
53773,1.05869561348704,1.03998885595721,1.03058045753082,1.02724409041435,1.02083422318391,1.01856118272799,1.01653613389954,1.01545558461499,1.0147320204941,1.01419419102018,1.01376936052161,1.013420106826
55454,1.06005310922268,1.04091370703568,1.03128771380136,1.02787418411917,1.02131607127182,1.01899046057185,1.01691857698036,1.01581303705411,1.01507273854456,1.01452247030097,1.01408781444142,1.013730483304
57134,1.06126162111546,1.0417370566036,1.03191734938087,1.02843512564985,1.02174503699854,1.01937262558791,1.01725904730328,1.01613125943408,1.01537606311882,1.01481472124848,1.01437131835181,1.014006796264
58814,1.06232200080484,1.04245948487616,1.03246980797413,1.02892731030241,1.02212142265661,1.01970794708821,1.01755778479807,1.01641047600648,1.01564220796998,1.01507114981223,1.01462007203825,1.014249240424
60495,1.06323474718206,1.04308133174402,1.03294534950384,1.02935096964166,1.02244540532931,1.01999658283602,1.0178149300158,1.01665081813815,1.01587129831484,1.01529187663765,1.01483419253527,1.01445792985
62175,1.06399877429069,1.04360185735368,1.03334340818591,1.02970559961126,1.02271659955242,1.02023818942176,1.01803017701333,1.01685199987771,1.01606306158902,1.01547663911103,1.01501342508915,1.01463261625
63856,1.06461499168683,1.04402168137848,1.03366445789973,1.02999162238976,1.02293532817622,1.02043305447232,1.01820378203708,1.01701426072722,1.01621772608214,1.0156256571877,1.01515798307199,1.014773507584
65536,1.06508266621472,1.04434030432524,1.03390811667061,1.0302086976764,1.02310133096438,1.0205809461435,1.01833553853736,1.01713740763393,1.01633510777935,1.01573875357071,1.01526769449332,1.014880436224
